Gene,p-value,Fold Change,log2(Fold Change)
WNK1,2.3481564020960812e-18,3.2834031266761556,1.715191890682196
ZNF321P /// ZNF816-ZNF321P,2.353648551045434e-18,2.576581664490061,1.3654583192860943
URI1,2.3640412980727993e-18,3.3086448150171623,1.7262404257946513
RAD23B,2.3783808649041538e-18,3.2462795566973943,1.6987872444005283
SLC22A24,2.378431536103788e-18,2.6117980408282286,1.3850433437601821
LOC100130370,2.378681226288451e-18,2.0367040881210112,1.026236386974549
LOC283731,2.383364554984252e-18,2.6379558933726033,1.3994204429273729
RP11-123K19.2,2.3881081760168513e-18,2.690705485818102,1.4279844878187318
HYKK,2.390997687982767e-18,3.002780900048271,1.586299211509928
CTDNEP1,2.426188031428291e-18,3.18066311507322,1.6693275746591898
KIAA1652,2.427278556661184e-18,2.8646394809328797,1.5183535851260614
TRIP13,2.439050795025059e-18,7.581122631678618,2.9224115021208035
CTNNA1,2.442522659322863e-18,3.2706629800961595,1.709583107022712
ZNF398,2.445866733566122e-18,3.1940982120364367,1.675408673375182
TMEM252,2.4462657081456723e-18,2.7188785800625674,1.443011724789314
BC069776,2.4639705026267003e-18,2.679301439578598,1.4218569032857329
HABP2,2.4641023921125443e-18,28.32135768941913,4.823818522908617
KCNK10,2.4709415465403554e-18,2.4604091523447025,1.2988982476684336
MRFAP1,2.4882128898324867e-18,3.2629702696706557,1.7061858424729548
MED15P9,2.4946643297717387e-18,2.7300084242319027,1.4489054030055077
TPM1,2.495553679231369e-18,3.328143772992535,1.7347177580292104
SLC35E2 /// SLC35E2B,2.498664331017103e-18,3.3322878362946624,1.7365130231703636
OR1E1,2.5065806977453348e-18,2.6448338192286514,1.403177077459712
ZKSCAN3,2.509755064270499e-18,2.9799380375950575,1.5752823327734413
OXSR1,2.5111520354827556e-18,3.2143732050759195,1.6845374429689306
RP11-31K23.2,2.5207412856691377e-18,2.5104443409878723,1.3279427393969645
NLN,2.5248544478226703e-18,3.2882178844049053,1.717305898270133
COL27A1,2.533902401597528e-18,3.53202662323678,1.8204962175806363
LOC728730,2.5418757483114477e-18,3.063332393931479,1.615101918376199
LINC00960,2.54599191374057e-18,4.367202922134655,2.126709567517486
KLK15,2.5508533707000173e-18,1.9080715957155472,0.9321153059586644
BIRC2,2.55472017661179e-18,3.2647601933877186,1.7069770253042647
RP13-638C3.2,2.5690643371638046e-18,2.588669519946125,1.3722107966912875
MVK,2.579207389204555e-18,2.9477582682121475,1.5596182206505376
RBM10,2.5877651019535855e-18,3.1767157225068474,1.6675359921352277
SYT17,2.5963602560120342e-18,3.44844429993951,1.785945664225408
PAQR9,2.6052758734196415e-18,2.334990547122651,1.2234167094009423
FAM71B,2.6060214434284735e-18,1.6229197545055987,0.6985916673911797
MANBAL,2.6083209379018055e-18,3.2537446037327724,1.7021010139518848
SARS,2.6097332930427998e-18,3.237135048928375,1.6947175541028698
ULK1,2.6104030193382607e-18,2.936977746400631,1.5543323343454054
RP11-326I11.3,2.615577819801e-18,2.9563134305002507,1.5637992331704835
CDC26,2.6160681080782162e-18,3.2521726500621986,1.7014038486727374
MEGF8,2.62879640436882e-18,3.049058654640806,1.6083639036915405
MRPL39,2.635474300992288e-18,3.2378537192125325,1.6950378085763131
NHEJ1 /// SLC23A3,2.636590654648852e-18,3.111445805385913,1.6375851178364391
LOC100505474,2.6420269182292033e-18,2.455869578043029,1.2962339466581467
LOC339988,2.643230361312753e-18,3.3439169345268116,1.7415390102074735
HMGB1,2.6559744964432293e-18,3.2513237984256538,1.7010272407778464
AC005224.2,2.6595987275426276e-18,2.9072549541565054,1.5396575953711518
LSM3,2.6711693512522867e-18,3.1815759436808877,1.6697415588878046
RAD51D,2.6726744754300086e-18,2.920276823419524,1.5461051337782432
ZNF169,2.6728582278702077e-18,2.601290856045127,1.379227719201672
GGNBP2,2.6743746683993734e-18,3.2242814915821394,1.68897770192475
C7orf25 /// PSMA2,2.6843881739734013e-18,3.148790914714616,1.6547979631516179
HLA-DPA1,2.685508841610582e-18,3.3173341892149004,1.7300243569667926
PDLIM5,2.697219307583671e-18,3.3322699331912906,1.7365052721028977
PLEKHF2,2.7026368708116313e-18,3.2530428811235748,1.7017898398941336
LOC101928326,2.703514505784614e-18,2.3617048824687465,1.2398286975041715
FRMD6,2.713080705618402e-18,3.665287885844256,1.873926517641094
OSBPL9,2.7159811442209586e-18,3.277353679258325,1.71253137131793
B2M,2.71740888262209e-18,3.2710452922285227,1.7097517357035088
RP11-151E14.1,2.7490367405015796e-18,2.6548183104192726,1.4086131297200413
BACE1,2.7668649541711643e-18,3.1169442976307735,1.6401323730415909
SERPINA1,2.769263340175864e-18,4.493727263646002,2.167912566145395
SQLE,2.7717962245969298e-18,3.510782383386812,1.8117925732227333
SMARCD1,2.7747872177489728e-18,2.9725672415952498,1.5717094451328462
LOC440792,2.7991935159846386e-18,2.4048655150017066,1.2659562177936408
PSMB10,2.8067621557457823e-18,3.348215794209939,1.7433925133135197
RAB11FIP3,2.80705550310596e-18,3.309957439614771,1.726812666563772
ANKS3,2.8241121763890617e-18,3.046433162518155,1.6071210885707579
PLCB3,2.830078059650692e-18,3.0457285782786263,1.6067873810179918
NAPG,2.83104393674592e-18,3.2320660957781118,1.6924567015167755
LOC101928837,2.831888170958783e-18,3.0380591906903955,1.6031499782282865
USP43,2.8345591120262364e-18,2.9924931212866293,1.5813479309124452
PRPF39,2.8361994065340842e-18,3.2335432639921464,1.6931159134101772
VPS4A,2.8396472969464086e-18,3.237105177280239,1.6947042411342053
CGRRF1,2.8435785712356918e-18,3.1929065690945118,1.6748703373501794
RP11-65J3.14,2.8448451328876732e-18,2.6037306442321455,1.3805802095135113
SH3GLB2,2.8468246768289067e-18,2.7119853763182378,1.4393493991342718
CENPV,2.848786748135002e-18,3.659965294680579,1.8718299683372936
C8orf31,2.8501448381168263e-18,3.0106753832134974,1.590087162305396
LINC00705,2.8521287296645096e-18,2.743180593182189,1.4558496029780292
KCNK15,2.8564677242119226e-18,3.054530668927162,1.6109507258288638
GEMIN8,2.868203116874438e-18,3.1996030045524853,1.677892911708293
C21orf62,2.873027626141372e-18,2.3163166203019308,1.2118324706495363
ASB16-AS1,2.8912315553355142e-18,2.7049548677632558,1.4356045228515988
HLA-DRA,2.9034527703941505e-18,3.395587931389868,1.7636613925155826
HTRA2,2.915775986914778e-18,3.1722552573399234,1.665508862997123
NUP98,2.9375403474833565e-18,3.201982563326572,1.678965451554739
C2orf54,2.9437247485950286e-18,2.942919111962267,1.5572478894157074
LETMD1,2.9464416161289327e-18,3.295211624944136,1.7203711209096282
AGAP10 /// AGAP11 /// AGAP4 /// AGAP5 /// AGAP9 /// BMS1P5 /// CTGLF12P /// LOC101060581,2.9668020255853804e-18,3.2258443904898026,1.6896768468992354
ARHGEF1,2.9691322997070924e-18,3.2014954921251673,1.6787459785739318
LOC100507634,2.9800326100397055e-18,2.6437406843757367,1.4025806746851244
LINC01207,2.983638926348009e-18,20.925397251594575,4.3871831063112685
EML6,2.9899568755809856e-18,3.675243791067076,1.8778399518532136
PTP4A3,3.00354792429507e-18,3.5237289272625145,1.817102945161849
WDR87,3.017552507959868e-18,2.6559763410921815,1.4092422955022303
EXO1,3.0217715379811504e-18,8.280792713629122,3.049768882371916
DBI,3.02567361656753e-18,3.28098821343303,1.7141304111522
ERVH-1,3.027726127625667e-18,3.094274366213005,1.6296011247848765
CXorf51A /// CXorf51B,3.0427860768493006e-18,2.383494859375673,1.2530785138652256
LOC286052,3.0612467186258892e-18,3.281461298018632,1.7143384178684606
C1orf216,3.062357746762306e-18,3.201066505603054,1.678552650737604
TSPO2,3.0679891157440376e-18,2.6161572702973332,1.3874492710569688
MRGPRG-AS1,3.0705575248518218e-18,2.80169796705157,1.4863014365241647
M6PR,3.0768840073811823e-18,3.2969534186510634,1.7211335038855078
SOX15,3.104466967516643e-18,2.738641089900402,1.45346020735432
TNXB,3.1062267180151968e-18,2.291755177544121,1.196452932834661
C15orf39,3.1153948846277265e-18,3.0493968899831274,1.6085239345216251
CROT,3.1277018521612126e-18,3.3339016804361274,1.7372115586618322
ABR,3.1302191559697926e-18,3.1927055687740853,1.6747795137425654
EXOC1,3.137011889405818e-18,3.2420923992282322,1.696925208069755
NRAS,3.1438415162995776e-18,3.2702272257861362,1.709390882244965
SUGP1,3.1516572576176835e-18,3.0075998292645094,1.588612624614846
SNUPN,3.1531458111891523e-18,3.22042412884261,1.6872507033347357
KRTAP4-5,3.156644864789452e-18,2.5926684036051078,1.3744377005738384
CDIPT,3.163761862200041e-18,3.2815530926357104,1.7143787748236536
CCL7,3.1648899741466753e-18,3.456160815613515,1.7891703478515995
PLXDC1,3.1787976464139865e-18,3.2142564113024608,1.684485021906325
TOR1A,3.1806903967624474e-18,3.175732957747843,1.6670896036866614
ADRA2A,3.183123718105078e-18,5.212754729836227,2.382045979946685
ZNF232,3.184342423125979e-18,3.3260673733916626,1.7338173923995628
ZFYVE27,3.1954042777247166e-18,3.0910225671738574,1.6280841871728304
EPC2,3.207810836497803e-18,3.2200770298030132,1.6870952005093272
DKFZp779M0652,3.2137389101919014e-18,2.828319071788313,1.4999448844048908
CCNDBP1,3.223763525223597e-18,3.310617075123165,1.7271001500375356
AC012499.1,3.2413531838120232e-18,2.4228312885524184,1.2766939476522392
ENGASE,3.24149746399174e-18,3.293050952887111,1.7194248347115328
NUDT18,3.2451269834499594e-18,3.0637282157411785,1.6152883210247453
WDR1,3.247118734586724e-18,3.2387402747513576,1.6954327783053147
GEM,3.24975962117763e-18,3.909799767626488,1.967094724757892
EIF2AK3,3.2505448349412727e-18,3.248331346069955,1.6996988021506503
SLC4A4,3.271817458656563e-18,3.6290059482351698,1.8595744215134027
MAPK1IP1L,3.2744042290513576e-18,3.270668607969631,1.7095855894852012
CGREF1,3.2870747343853755e-18,3.1705205371619885,1.6647197219833083
LOC100132891,3.298908143412812e-18,3.874665652614848,1.9540718246770616
LRRC28,3.3005411766883236e-18,2.878392846309641,1.525263506166169
SRSF10,3.3053594696920617e-18,3.2093989443289357,1.6823031349706965
PRDX6,3.3079941506355428e-18,3.2594332328410287,1.7046211229667805
MAPKAPK5,3.314958635666152e-18,3.1100103039755593,1.636919360249709
PPM1H,3.325402863591361e-18,3.5830788666901774,1.8411997988739621
DTD1,3.330547458021761e-18,3.238370151552864,1.695267897712451
SAE1,3.3306814427418086e-18,3.155231172161311,1.6577457100296493
ZNRF2P1,3.331483183480163e-18,2.6206418150881174,1.3899201820109108
MKRN3,3.3556928281284138e-18,2.678346193216575,1.4213424501905032
MGAT5,3.3561421588769523e-18,3.2980319915075014,1.721605393246384
COA5,3.360062266821174e-18,3.2214575259527534,1.6877135733403503
UNC50,3.3694499448824205e-18,3.255055481596045,1.7026821339719598
NT5C1B /// NT5C1B-RDH14,3.3861035789822914e-18,2.573771792119207,1.363884140204479
PNPLA5,3.4003878505332614e-18,2.680923719453968,1.4227301707822098
ZNF276,3.4026685889906803e-18,2.8202885143387526,1.495842757274608
NCKIPSD,3.4065585949664815e-18,2.95862416800649,1.5649264436118855
PTAR1,3.4089725758799273e-18,3.2195758695275556,1.6868706475848587
PCAT4,3.414584269472785e-18,2.489847539865112,1.3160574048577844
TUBD1,3.4171370189704066e-18,3.107728454057326,1.6358604499812044
TATDN3,3.4187965772965004e-18,3.1476002717598393,1.6542523379971674
CCDC129,3.440112460366543e-18,4.302212257407292,2.1050787044808117
FLJ11710,3.4646067670293127e-18,2.634492660189581,1.3975251603062497
ESR2 /// RP11-544I20.2,3.487268526946003e-18,2.6699839798546967,1.4168310856381023
EIF3G,3.48738385532955e-18,3.258634625590129,1.7042675989620355
CHFR,3.488009559810512e-18,3.177549157513327,1.6679144442710292
KIAA1598,3.490123981173851e-18,3.340755998270014,1.7401746151359463
CTBP2,3.4975363225053125e-18,3.246921118397385,1.6990723358160957
PFDN1,3.50993796186063e-18,3.2603575660426043,1.7050301946612911
MDC1,3.522582810533071e-18,3.1754056434561804,1.6669409013088792
TBPL1,3.524225656701775e-18,3.203355101377875,1.6795837339854263
EIF3F,3.525952105626905e-18,3.2666361411518365,1.7078057671144562
CCR2,3.5309949428577834e-18,3.526610612640231,1.8182822907555798
CMTM6,3.537478068287182e-18,3.2463079706399536,1.6987998719250246
ZNF79,3.539621005745345e-18,2.849577600098843,1.5107480808891534
EIF4A3,3.54227097385673e-18,3.3744908556508024,1.7546698442556985
TUBA3C /// TUBA3D,3.545196339431855e-18,3.0805922594344746,1.623207743000576
RP1-39G22.7,3.554595048698571e-18,3.211680109492316,1.6833282043646494
DCUN1D1,3.55675381120625e-18,3.1509413501423738,1.6557829010878489
SLA2,3.557892151438691e-18,2.773808308474779,1.4718680897636973
LINC00535,3.5581823271175844e-18,2.5740316500478264,1.3640297929083887
ATN1,3.5678502430326704e-18,2.2483963793390656,1.1688963968117259
IGH /// IGHE /// IGHE /// IGHE,3.568314941446929e-18,4.862531843005222,2.2817076978305106
DNAJC8,3.580140747016742e-18,3.198361148672846,1.6773328525086328
RP11-399O19.9,3.581855009926325e-18,2.7688732394157363,1.469299007821009
BC041998,3.5821484246309255e-18,2.56206311279172,1.357306014863848
LRRN1,3.583098800518466e-18,5.755760321007545,2.525006517218376
RP11-680C21.1,3.587578090395579e-18,3.150903414844262,1.6557655318670883
RPS11,3.589509860143098e-18,3.5012281365462683,1.8078610694044561
TADA2A,3.615290051072358e-18,2.9170079780916023,1.5444893320494093
TTLL5,3.623592873742826e-18,3.0726455902260277,1.6194813709952773
KLHL26,3.6247922913649e-18,3.023486258215747,1.596213021936696
CEP95,3.630906834973961e-18,3.198167223658386,1.6772453754771977
PRKAG2,3.632508077025924e-18,2.9965141766392565,1.5832851993776476
UTS2R,3.6344609425343e-18,2.9612538133339315,1.566208151287173
SIAH1,3.647396421167646e-18,3.2349051177908144,1.6937233975036785
ZNF205,3.671634650822468e-18,2.8428151982329113,1.50732031735574
PEX2,3.676553660899303e-18,3.223017649674117,1.6884120888093732
HOXC10,3.687897013256892e-18,5.730731228212385,2.5187192353188257
HNRNPA1P3 /// HNRNPA1P3,3.688331484305238e-18,3.2567538908285107,1.703434701036658
GNAS-AS1,3.698002643681939e-18,3.1083240855457395,1.6361369323924089
MAP9,3.698380219262184e-18,3.3112905356212936,1.7273935996539747
RP4-545K15.5,3.710601793504237e-18,2.835601869692089,1.5036549864061741
LOC100506603,3.717596659317106e-18,2.920659709775726,1.5462942775037292
SRP14,3.722820613003714e-18,3.239308111134399,1.6956856985328737
LINC00523,3.728357958947429e-18,2.880141261408587,1.5261395728258402
RP11-714L20.1,3.7479045829073745e-18,2.5530205867812983,1.3522051712458305
GCKR,3.755653390400994e-18,3.9774864528727454,1.9918570168148795
LOC101928464,3.757228094287045e-18,2.7513625467080005,1.460146255930192
AGAP11 /// AGAP4 /// AGAP6 /// AGAP7P /// CTGLF12P /// LOC101060581,3.765979537026416e-18,3.2056344478022076,1.6806099181900545
LOC101928852 /// ZNF720,3.7663800136422315e-18,3.245308567466754,1.6983556577590304
BC040412 /// CTC-400I9.1,3.786131953417284e-18,2.6778032211672875,1.4210499478628316
PGD,3.788766317314856e-18,4.173177976415303,2.061146449529284
HDGFRP2,3.7915443779291306e-18,3.1343637762974588,1.6481726296521602
MED1,3.7987174744935805e-18,3.281222142907938,1.7142332694499942
ZNF436,3.799603905264783e-18,3.2808119613102056,1.7140529086203231
NICN1,3.8123749845921634e-18,3.191138425227735,1.6740711912114317
WRB,3.822321553211487e-18,3.280911454324167,1.7140966587355793
FER1L5,3.823719407351823e-18,2.7189771566184424,1.4430640306669285
PIK3C2B,3.8243225663565114e-18,3.2448758715162764,1.698163290867531
PDE12,3.829168731119537e-18,3.162394044534738,1.6610171433689849
LOC101930112 /// SPG7,3.830167123613964e-18,3.212095354169849,1.68351472129422
RNF122,3.836108280186802e-18,2.8837951865601066,1.5279687048607293
ZBTB5,3.839361954508825e-18,3.226784001702892,1.6900970082241022
SNAPC2,3.851894571791105e-18,2.7680122603032715,1.4688503330900846
GPR75,3.873814398040143e-18,2.65897441970828,1.410869898016368
MFSD1,3.877312857260608e-18,3.2773227440748824,1.7125177535486125
C3orf33,3.880521739199945e-18,2.8195576640502926,1.4954688484624366
HSPBP1,3.893908705986577e-18,3.3888404056717882,1.7607916960230312
U91328.20,3.904437700030393e-18,2.7986727884796525,1.484742821661499
ARHGAP42,3.9083255288424535e-18,3.109846810402245,1.636843515623971
FAN1,3.9159102029601866e-18,3.135897956820061,1.6488786144324332
ZNF211,3.936932319641994e-18,3.2759986738427402,1.7119347729615562
TTLL1,3.937776914081056e-18,3.068931867712705,1.6177366173899
IGDCC3,3.943483034864103e-18,2.608012832451291,1.3829509682148087
B4GALNT4,3.952600835017088e-18,2.2735519085190963,1.1849479432987142
C3,3.965297690290569e-18,3.3786184445786063,1.7564334327165898
TET3,3.97703620806125e-18,3.1228414568942213,1.642859327232793
TTC28-AS1,3.97909936823297e-18,2.857271179640311,1.5146379669554728
ZNF362,3.979657424762929e-18,3.240378024639298,1.6961621286837736
TKTL2,3.982059997829409e-18,2.3807258602768364,1.2514015043591555
THBS3,3.984353478964207e-18,3.240129325986093,1.6960513977504013
NT5DC2,3.989522590066619e-18,3.0071876959520645,1.5884149176519693
LINC00265 /// LOC101929038,4.002326037470088e-18,2.390473076054186,1.257296156674166
KLHL20,4.006251716344556e-18,3.195467452058386,1.6760269926549387
MC3R,4.010181585868229e-18,2.4450187477430467,1.2898455274156382
RNFT1 /// TBC1D3P1-DHX40P1,4.010530524761807e-18,2.8725220909093383,1.5223179878488653
PLSCR3 /// TMEM256-PLSCR3,4.012704002306652e-18,3.192767516407768,1.6748075058874605
EIF1AX,4.025101644491472e-18,3.2775189723840734,1.7126041317163494
CAMLG,4.036573853025305e-18,3.2691826652691844,1.7089299898049322
LIN37,4.0584524874984464e-18,3.031811910884608,1.6001802536240821
CIDECP,4.0699198825384476e-18,2.783315998629791,1.4768047116791694
LA16c-358B7.3,4.074640637935317e-18,2.301662476945707,1.202676287623798
ABCC4,4.077588809980991e-18,3.615747816855204,1.8542940593737671
ALPL,4.079600701516817e-18,4.103669388041118,2.036914504958942
LOC101927137 /// SCLT1,4.0815401012356654e-18,3.0982183902811844,1.6314388418262804
GPR137B,4.09963643166315e-18,3.349077552874924,1.743763784182167
BC039122,4.100094988570958e-18,2.640297287074538,1.4007003805084746
NCAPH2,4.1004880206160974e-18,2.842989918072994,1.5074089828804123
ZNF746,4.122152546314432e-18,3.0981503382392908,1.6314071528330432
FAM90A1,4.1255874349867e-18,3.939982746695706,1.978189312090016
BC039681 /// RP5-1157M23.2,4.154798690507053e-18,2.671801522054028,1.4178128394797096
NASP,4.161253527634355e-18,3.233839490690507,1.6932480734524116
GNG10,4.172472959928395e-18,3.2827991404662655,1.7149264806698994
TLR9,4.177261089328759e-18,2.7865967733427097,1.4785042564116453
OR2H2,4.183478086973291e-18,2.367430265468933,1.2433219305959438
TXNL1,4.208256612803e-18,3.226486570006332,1.6899640203912922
ATP5D,4.226749554891834e-18,3.1015290036716014,1.6329796162066326
PTPRA,4.229618862270714e-18,3.0117788215758443,1.5906158255436593
DLEU2L,4.240707100135955e-18,2.5391488517349075,1.344344972128039
IL23A /// TCRBV6S2A1N1T,4.246263058709398e-18,2.632997458358794,1.3967061287463254
TTC17,4.256313768855543e-18,3.1978211467957656,1.6770892515616938
CAHM,4.2616904649268954e-18,2.8336192869427537,1.502645936895424
ARFRP1,4.2727565400718704e-18,2.832116376777359,1.5018805495840264
PIBF1,4.279888031515442e-18,3.167012148788456,1.6631224016140476
C19orf26,4.290686987170418e-18,2.243995783487792,1.1660699650968984
CYP2A6,4.304796539470332e-18,2.7758538716562855,1.4729316226043079
CTAGE1,4.309371040932595e-18,2.483842495449833,1.3125736927863176
GPATCH8,4.3398685733041026e-18,3.1966557808289355,1.676563401601233
ANXA5,4.341406939996148e-18,3.251866980102255,1.7012682441682265
TMPRSS11B,4.35499887864573e-18,2.449712319580996,1.2926123371941325
REST,4.356454135876157e-18,3.1610134403545063,1.660387169469419
RABGAP1L,4.385638704981315e-18,3.29668147203565,1.7210144994091696
CDKN2A,4.395284242301162e-18,8.16395658879665,3.0292685109725057
GTF2F1,4.4018327566176984e-18,3.057495536709159,1.6123503927273923
CYTH3,4.410575551830427e-18,3.354398125443286,1.7460539290679782
ZNF140,4.4208632553600155e-18,3.1927177925904093,1.6747850373353466
PPP6R2,4.42562988955885e-18,2.958509767045826,1.564870657922241
TUG1,4.428493686050549e-18,3.2254659223539086,1.6895075745880497
FKBP15,4.431190368374901e-18,3.137292850211165,1.6495202036564771
CHD3,4.4407986341573736e-18,3.0472007667448837,1.6074845560287574
LOC283352,4.48084133090876e-18,2.368143414811108,1.2437564532521663
EIF4G2,4.486396263578746e-18,3.233306639195409,1.6930103357561208
LOC101928896,4.488495327688056e-18,2.3201509382332706,1.2142186634378949
SPRR2B,4.492808342965435e-18,3.487693123893569,1.802273105449183
LOC400756,4.494289046630623e-18,2.719397647962828,1.4432871270147491
